"X","mean","sd","X0.025quant","X0.5quant","X0.975quant","mode","kld","True","Set","Pattern","Mesh"
10,4.10166072845459,0.697981894016266,2.67441778543747,4.10496840525529,5.51021400519565,4.1106219291687,0.000615782639897781,4,"Set2","Pattern10","Mesh14"
11,2.34594655036926,0.382994681596756,1.72267865554743,2.35611355761988,2.89001208417658,2.36605978012085,0.141437137216373,2,"Set3","Pattern11","Mesh14"
12,2.39414310455322,0.244708195328712,2.04041905265934,2.39891990376839,2.70399197231414,2.40619277954102,0.720625387906101,2,"Set3","Pattern12","Mesh14"
13,2.49236130714417,0.228224262595177,2.00415860646532,2.51131104791796,2.84416123958787,2.53041815757751,0.0342088203190017,2,"Set3","Pattern13","Mesh14"
14,2.54607796669006,0.205386698246002,2.28679815158625,2.54907613824333,2.77937629800813,2.55403161048889,0.178374074627982,2,"Set3","Pattern14","Mesh14"
15,2.56543135643005,0.194281399250031,2.13211894859796,2.58642874796271,2.84954591224738,2.60964846611023,0.0265389611829367,2,"Set3","Pattern15","Mesh14"
16,1.68536448478699,0.695892751216888,0.305163806085276,1.69712423375692,3.04057774082754,1.725590467453,0.0055561316272658,2,"Set4","Pattern16","Mesh14"
17,2.150475025177,0.662510395050049,0.754151356345418,2.17081086220843,3.44996944736665,2.20730471611023,0.00233026633077518,2,"Set4","Pattern17","Mesh14"
18,2.35876655578613,0.519158601760864,1.3569858401045,2.37149960261054,3.33045306329083,2.40055084228516,0.0116537274652741,2,"Set4","Pattern18","Mesh14"
19,1.96696496009827,0.348296284675598,1.26686785609774,1.98200353277234,2.60828202441314,2.01799535751343,0.00574533654242263,2,"Set4","Pattern19","Mesh14"
20,1.86713850498199,0.83314847946167,0.12261087029732,1.8857909778572,3.52034032244584,1.9185950756073,0.00101800740761573,2,"Set4","Pattern20","Mesh14"
1,4.2120623588562,0.145048454403877,3.88948440880633,4.2234430809924,4.46723332367984,4.24162864685059,0.000330394865847758,4,"Set1","Pattern1","Mesh15"
2,4.32929611206055,0.127146780490875,4.07757277716549,4.32805891645821,4.58898417389388,4.3264627456665,0.000515704266608403,4,"Set1","Pattern2","Mesh15"
3,4.42180252075195,0.149134948849678,4.10478308522811,4.42778147398141,4.70360749742973,4.43678617477417,0.000555229054818654,4,"Set1","Pattern3","Mesh15"
4,4.4034423828125,0.135351747274399,4.12605349766243,4.40566820302433,4.66881744355609,4.40978050231934,0.000244851517009291,4,"Set1","Pattern4","Mesh15"
5,4.37294864654541,0.116738297045231,4.13694205972366,4.37385633020023,4.60381037308177,4.37550926208496,5.93171416613048e-05,4,"Set1","Pattern5","Mesh15"
6,3.62806487083435,0.626369059085846,2.31658037442689,3.64062019123367,4.88101087523177,3.66174674034119,0.00220401178124363,4,"Set2","Pattern6","Mesh15"
7,3.84492659568787,0.625404477119446,2.54486489459635,3.85731873180715,5.08078960040694,3.87871289253235,0.000533287237251899,4,"Set2","Pattern7","Mesh15"
8,4.26543951034546,0.312612235546112,3.60496609370171,4.27516491400281,4.8724019440514,4.29019927978516,0.00232244695370503,4,"Set2","Pattern8","Mesh15"
9,3.91052913665771,0.35065695643425,3.20391676542134,3.91004413287008,4.61853001196372,3.90898370742798,0.000217592318221201,4,"Set2","Pattern9","Mesh15"
10,4.12204170227051,0.60624486207962,2.8799493252135,4.12679790966071,5.33736344956493,4.13461351394653,0.000719784288150149,4,"Set2","Pattern10","Mesh15"
11,2.34825301170349,0.343669861555099,1.77624917036791,2.35630918786391,2.86038502096082,2.36530375480652,0.158217751943728,2,"Set3","Pattern11","Mesh15"
12,2.39392042160034,0.263408243656158,2.01166729648855,2.39757388805633,2.75387852021961,2.40464639663696,0.411154059956607,2,"Set3","Pattern12","Mesh15"
13,2.48246812820435,0.210078671574593,2.00869304402811,2.5042400450341,2.80393847796081,2.52731776237488,0.0142446876778698,2,"Set3","Pattern13","Mesh15"
14,2.5458128452301,0.200023382902145,2.29203599658539,2.54884802113714,2.77443394830684,2.5538432598114,0.303339722188561,2,"Set3","Pattern14","Mesh15"
15,2.55158543586731,0.184621810913086,2.11375717216961,2.57720096422267,2.82360370315051,2.6062114238739,0.00900893720686301,2,"Set3","Pattern15","Mesh15"
16,1.67108249664307,0.550032019615173,0.559612687871554,1.68599341111352,2.72880458092769,1.71757960319519,0.0050435966982191,2,"Set4","Pattern16","Mesh15"
17,2.06229305267334,0.587510347366333,0.792289098947857,2.09318349411162,3.16773354686404,2.14581918716431,0.000953139307989766,2,"Set4","Pattern17","Mesh15"
18,2.34022641181946,0.437434017658234,1.466393492448,2.35728447823894,3.1465032315436,2.39044165611267,0.00868726850521712,2,"Set4","Pattern18","Mesh15"
19,1.94376742839813,0.313821762800217,1.29440413645209,1.95690929362764,2.53051459691156,1.98519897460938,0.000872077931349502,2,"Set4","Pattern19","Mesh15"
20,1.94030559062958,0.715459942817688,0.450487038817923,1.95601352612378,3.34638383129266,1.98227345943451,0.000287524737127546,2,"Set4","Pattern20","Mesh15"
1,4.19916820526123,0.164071545004845,3.83088145915987,4.21298235602289,4.48513758901073,4.23418712615967,0.000105959015551509,4,"Set1","Pattern1","Mesh16"
2,4.33152008056641,0.124717764556408,4.08665888764446,4.32972844135052,4.58804187962103,4.32740831375122,0.000298924838967443,4,"Set1","Pattern2","Mesh16"
3,4.42596817016602,0.131490170955658,4.14867252276299,4.43038865445184,4.67694781765153,4.43699550628662,0.000565532156786447,4,"Set1","Pattern3","Mesh16"
4,4.42033958435059,0.156989604234695,4.10468519937073,4.42057640861507,4.73577717775303,4.42195653915405,0.000295522515661725,4,"Set1","Pattern4","Mesh16"
5,4.37084674835205,0.114060714840889,4.14253913711329,4.37093307219547,4.59870301292431,4.37134838104248,9.84873334252566e-05,4,"Set1","Pattern5","Mesh16"
6,3.62073659896851,0.635432600975037,2.2848622357323,3.6356805657934,4.88478580931035,3.65985941886902,0.00181323846948577,4,"Set2","Pattern6","Mesh16"
